sample,x,y,method,annotation_label
601,-11.811196,17.916039,SPDR,b.cells
602,-16.16049,16.111416,SPDR,b.cells
603,-15.053527,22.742762,SPDR,b.cells
604,-7.0761414,16.936039,SPDR,b.cells
605,-7.8155,18.50127,SPDR,b.cells
606,-9.482144,18.141706,SPDR,b.cells
607,-14.393284,22.65471,SPDR,b.cells
608,-7.4499583,19.17084,SPDR,b.cells
609,-11.793039,16.494896,SPDR,b.cells
610,-5.3772144,16.90153,SPDR,b.cells
611,-6.634147,16.609297,SPDR,b.cells
612,-10.138888,16.726748,SPDR,b.cells
613,-7.115449,18.114653,SPDR,b.cells
614,-14.432782,16.029322,SPDR,b.cells
615,-7.3054986,18.87266,SPDR,b.cells
616,-5.2058783,19.270697,SPDR,b.cells
617,-10.073661,23.340595,SPDR,b.cells
618,-15.682011,16.787405,SPDR,b.cells
619,-8.770136,21.53355,SPDR,b.cells
620,-15.047699,16.598299,SPDR,b.cells
621,-8.320135,20.662035,SPDR,b.cells
622,-7.4503894,16.832087,SPDR,b.cells
623,-13.574783,22.412714,SPDR,b.cells
624,-5.083201,19.279728,SPDR,b.cells
625,-7.9127336,18.647305,SPDR,b.cells
626,-3.5497203,18.530624,SPDR,b.cells
627,-8.382481,16.663994,SPDR,b.cells
628,-9.426012,19.077017,SPDR,b.cells
629,-9.649893,18.248589,SPDR,b.cells
630,-6.756545,19.74051,SPDR,b.cells
631,-6.5064416,17.66038,SPDR,b.cells
632,-6.675568,16.897322,SPDR,b.cells
633,-14.711974,16.919981,SPDR,b.cells
634,-14.345366,22.96088,SPDR,b.cells
635,-10.175508,17.604275,SPDR,b.cells
636,-7.13267,18.997313,SPDR,b.cells
637,-9.671185,19.225296,SPDR,b.cells
638,-7.9587307,15.581698,SPDR,b.cells
639,-8.684858,20.23396,SPDR,b.cells
640,-15.961913,16.6425,SPDR,b.cells
641,-10.517856,19.794128,SPDR,b.cells
642,-7.3233166,21.098598,SPDR,b.cells
643,-11.674554,21.013882,SPDR,b.cells
644,-15.935045,15.5170965,SPDR,b.cells
645,-3.2173119,17.131348,SPDR,b.cells
646,-14.892671,16.219824,SPDR,b.cells
647,-11.143605,17.64741,SPDR,b.cells
648,-7.6767297,19.130577,SPDR,b.cells
649,-15.024304,17.455091,SPDR,b.cells
650,-11.196167,19.241756,SPDR,b.cells
651,-10.257406,21.16288,SPDR,b.cells
652,-11.313291,15.007098,SPDR,b.cells
653,-10.656059,18.37981,SPDR,b.cells
654,-7.5117683,19.011395,SPDR,b.cells
655,-8.781197,19.726765,SPDR,b.cells
656,-6.947907,20.022963,SPDR,b.cells
657,-3.8435924,19.29529,SPDR,b.cells
658,-12.899778,19.51896,SPDR,b.cells
659,-15.305814,17.854012,SPDR,b.cells
660,-10.296735,19.365555,SPDR,b.cells
661,-9.093756,18.46353,SPDR,b.cells
662,-5.611309,18.639954,SPDR,b.cells
663,-14.091245,22.26381,SPDR,b.cells
664,-5.2536716,16.472803,SPDR,b.cells
665,-6.0907655,20.839663,SPDR,b.cells
666,-9.228122,18.74278,SPDR,b.cells
667,-7.5089855,17.898952,SPDR,b.cells
668,-9.572403,17.311325,SPDR,b.cells
669,-10.033454,16.345093,SPDR,b.cells
670,-15.6427765,17.344784,SPDR,b.cells
671,-9.077479,18.757902,SPDR,b.cells
672,-7.3441334,19.265097,SPDR,b.cells
673,-6.997562,17.607418,SPDR,b.cells
674,-15.36897,23.105938,SPDR,b.cells
675,-10.215355,22.017944,SPDR,b.cells
676,-9.240947,15.294905,SPDR,b.cells
677,-11.248366,18.617989,SPDR,b.cells
678,-6.9823155,17.605402,SPDR,b.cells
679,-11.999476,22.928732,SPDR,b.cells
680,-9.442595,21.4511,SPDR,b.cells
681,-10.261425,18.214975,SPDR,b.cells
682,-7.2290916,18.190495,SPDR,b.cells
683,-8.920312,19.515556,SPDR,b.cells
684,-8.551776,21.116268,SPDR,b.cells
685,-10.487176,17.872189,SPDR,b.cells
686,-10.753017,15.788991,SPDR,b.cells
687,-10.667583,17.820116,SPDR,b.cells
688,-14.827489,16.368378,SPDR,b.cells
689,-8.498389,20.20471,SPDR,b.cells
690,-8.986798,18.335388,SPDR,b.cells
691,-9.770782,18.205591,SPDR,b.cells
692,-7.9661956,17.633064,SPDR,b.cells
693,-10.212636,17.280523,SPDR,b.cells
694,-9.357639,18.91614,SPDR,b.cells
695,-6.8548937,16.6623,SPDR,b.cells
696,-8.697167,19.92162,SPDR,b.cells
697,-8.5741,18.05003,SPDR,b.cells
698,-6.5933204,17.667295,SPDR,b.cells
699,-14.270189,23.04952,SPDR,b.cells
700,-6.608294,20.888094,SPDR,b.cells
701,-8.383218,18.77398,SPDR,b.cells
702,-10.451116,22.41305,SPDR,b.cells
703,-10.319122,17.731491,SPDR,b.cells
704,-8.6394205,16.962498,SPDR,b.cells
705,-9.384118,18.660221,SPDR,b.cells
706,-9.64191,16.209787,SPDR,b.cells
707,-11.251789,21.908386,SPDR,b.cells
708,-8.294781,16.907274,SPDR,b.cells
709,-12.123756,19.203642,SPDR,b.cells
710,-10.834243,18.23516,SPDR,b.cells
711,-10.925713,19.329918,SPDR,b.cells
712,-9.16796,16.309294,SPDR,b.cells
713,-7.2541184,18.056997,SPDR,b.cells
714,-8.703425,14.75896,SPDR,b.cells
715,-11.293902,18.50725,SPDR,b.cells
716,-8.130887,19.862757,SPDR,b.cells
717,-7.424536,19.478138,SPDR,b.cells
718,-8.439017,18.96124,SPDR,b.cells
719,-5.169312,21.286419,SPDR,b.cells
720,-16.145914,17.578835,SPDR,b.cells
721,-9.544476,18.51554,SPDR,b.cells
722,-6.4331403,19.280033,SPDR,b.cells
723,-5.7777042,18.430231,SPDR,b.cells
724,-6.2844853,14.620325,SPDR,b.cells
725,-7.1167426,17.718506,SPDR,b.cells
726,-7.4494443,18.773582,SPDR,b.cells
727,-8.473136,21.562288,SPDR,b.cells
728,-4.8390527,20.514421,SPDR,b.cells
729,-8.75605,20.99942,SPDR,b.cells
730,-9.355885,22.028753,SPDR,b.cells
731,-7.516862,13.648274,SPDR,b.cells
732,-8.291268,18.972322,SPDR,b.cells
733,-10.52625,19.2684,SPDR,b.cells
734,-11.244865,18.506657,SPDR,b.cells
735,-8.799978,18.584354,SPDR,b.cells
736,-10.994299,15.913333,SPDR,b.cells
737,-8.448396,22.365149,SPDR,b.cells
738,-3.1282067,20.041397,SPDR,b.cells
739,-7.75721,18.598564,SPDR,b.cells
740,-5.869943,23.07807,SPDR,b.cells
741,-9.625618,17.712477,SPDR,b.cells
742,-16.2543,18.023815,SPDR,b.cells
743,-12.733436,17.560535,SPDR,b.cells
744,-8.7094555,17.690727,SPDR,b.cells
745,-12.024666,17.702608,SPDR,b.cells
746,-4.209489,19.563675,SPDR,b.cells
747,-8.721497,19.363348,SPDR,b.cells
748,-4.7825766,16.914402,SPDR,b.cells
749,-16.015163,17.579218,SPDR,b.cells
750,-7.310139,19.525248,SPDR,b.cells
751,-10.861614,19.0845,SPDR,b.cells
752,-6.4174557,16.982311,SPDR,b.cells
753,-7.8452168,15.559668,SPDR,b.cells
754,-9.161325,17.808584,SPDR,b.cells
755,-14.754843,22.98521,SPDR,b.cells
756,-5.5233836,18.903748,SPDR,b.cells
757,-9.359525,17.332502,SPDR,b.cells
758,-9.278937,17.546415,SPDR,b.cells
759,-8.144517,17.223816,SPDR,b.cells
760,-16.25349,17.322641,SPDR,b.cells
761,-13.688929,15.863182,SPDR,b.cells
762,-4.855734,18.60353,SPDR,b.cells
763,-15.0594,22.13332,SPDR,b.cells
764,-10.062436,14.385805,SPDR,b.cells
765,-11.158366,15.398952,SPDR,b.cells
766,-7.7851543,21.039711,SPDR,b.cells
767,-12.287764,18.682217,SPDR,b.cells
768,-15.455695,16.681162,SPDR,b.cells
769,-7.3807445,17.340382,SPDR,b.cells
770,-10.676737,21.431517,SPDR,b.cells
771,-6.1872253,15.126964,SPDR,b.cells
772,-5.410532,19.237667,SPDR,b.cells
773,-9.131846,19.596157,SPDR,b.cells
774,-5.472362,19.031275,SPDR,b.cells
775,-7.840043,15.112009,SPDR,b.cells
776,-10.313696,18.252407,SPDR,b.cells
777,-7.612796,18.167158,SPDR,b.cells
778,-9.313196,18.293653,SPDR,b.cells
779,-7.3570476,18.837667,SPDR,b.cells
780,-8.9056015,20.602808,SPDR,b.cells
781,-5.238436,20.143324,SPDR,b.cells
782,-8.031612,18.236444,SPDR,b.cells
783,-9.867152,19.024632,SPDR,b.cells
784,-8.733984,17.657825,SPDR,b.cells
785,-9.854471,19.114742,SPDR,b.cells
786,-5.1993756,17.713335,SPDR,b.cells
787,-7.6789565,20.522669,SPDR,b.cells
788,-8.617887,17.934679,SPDR,b.cells
789,-6.244692,18.671968,SPDR,b.cells
790,-3.158696,19.313147,SPDR,b.cells
791,-9.444118,17.848759,SPDR,b.cells
792,-9.94373,17.815094,SPDR,b.cells
793,-8.05055,15.588784,SPDR,b.cells
794,-8.496465,20.336142,SPDR,b.cells
795,-7.807182,16.654863,SPDR,b.cells
796,-6.451456,20.411886,SPDR,b.cells
797,-8.093553,18.805637,SPDR,b.cells
798,-6.129074,19.503595,SPDR,b.cells
799,-9.974678,17.703081,SPDR,b.cells
800,-9.096245,17.600252,SPDR,b.cells
801,-7.7607446,15.590321,SPDR,b.cells
802,-9.290859,19.0458,SPDR,b.cells
803,-8.31949,24.06931,SPDR,b.cells
804,-6.0758786,17.183681,SPDR,b.cells
805,-9.897967,16.79366,SPDR,b.cells
806,-8.567441,20.510242,SPDR,b.cells
807,-10.516891,17.87134,SPDR,b.cells
808,-8.961829,19.019156,SPDR,b.cells
809,-4.9472146,16.815094,SPDR,b.cells
810,-6.913085,18.363293,SPDR,b.cells
811,-10.346041,17.727423,SPDR,b.cells
812,-4.179939,18.826622,SPDR,b.cells
813,-8.224507,18.959843,SPDR,b.cells
814,-8.935585,20.063192,SPDR,b.cells
815,-11.524027,22.843807,SPDR,b.cells
816,-5.2624516,17.638142,SPDR,b.cells
817,-7.6396236,20.281681,SPDR,b.cells
818,-9.879275,16.432066,SPDR,b.cells
819,-12.393846,15.733323,SPDR,b.cells
820,-9.728131,18.189707,SPDR,b.cells
821,-14.555045,14.595901,SPDR,b.cells
822,-8.955536,15.5336075,SPDR,b.cells
823,-14.302872,16.998732,SPDR,b.cells
824,-9.300453,18.767769,SPDR,b.cells
825,-14.671193,22.88621,SPDR,b.cells
826,-8.75651,18.146294,SPDR,b.cells
827,-8.596498,17.067503,SPDR,b.cells
828,-7.8623075,22.836382,SPDR,b.cells
829,-8.778282,17.865269,SPDR,b.cells
830,-8.4114685,18.816118,SPDR,b.cells
831,-9.672528,18.198767,SPDR,b.cells
832,-10.126218,23.169441,SPDR,b.cells
833,-9.150067,21.863554,SPDR,b.cells
834,-10.644572,16.344433,SPDR,b.cells
835,-9.669792,18.359802,SPDR,b.cells
836,-6.605559,21.95997,SPDR,b.cells
837,-10.412107,17.219526,SPDR,b.cells
838,-7.7806187,18.86903,SPDR,b.cells
839,-15.56542,16.659294,SPDR,b.cells
840,-5.9543014,19.145887,SPDR,b.cells
841,-5.750613,18.421207,SPDR,b.cells
842,-14.988634,16.87042,SPDR,b.cells
843,-12.405191,14.595989,SPDR,b.cells
844,-10.292394,17.097265,SPDR,b.cells
845,-6.774895,18.171722,SPDR,b.cells
846,-6.9319067,19.657146,SPDR,b.cells
847,-10.273916,19.55709,SPDR,b.cells
848,-9.509586,18.346338,SPDR,b.cells
849,-3.3096344,19.55983,SPDR,b.cells
850,-8.721446,17.934912,SPDR,b.cells
851,-9.128991,20.228401,SPDR,b.cells
852,-9.870049,19.502499,SPDR,b.cells
853,-9.011601,16.67384,SPDR,b.cells
854,-9.172527,21.241503,SPDR,b.cells
855,-9.924013,19.664867,SPDR,b.cells
856,-10.321411,17.562767,SPDR,b.cells
857,-14.455473,16.888882,SPDR,b.cells
858,-7.0771194,21.876543,SPDR,b.cells
859,-8.848485,19.108965,SPDR,b.cells
860,-4.973131,19.296278,SPDR,b.cells
861,-14.407551,22.796085,SPDR,b.cells
862,-7.917643,15.287074,SPDR,b.cells
863,-14.313478,22.758003,SPDR,b.cells
864,-14.532592,16.40588,SPDR,b.cells
865,-6.613554,17.84762,SPDR,b.cells
866,-8.698525,16.674019,SPDR,b.cells
867,-10.4263,19.794092,SPDR,b.cells
868,-8.668489,22.132406,SPDR,b.cells
869,-10.360122,19.40967,SPDR,b.cells
870,-11.004925,22.42464,SPDR,b.cells
871,-9.612537,16.628912,SPDR,b.cells
872,-14.136133,17.323797,SPDR,b.cells
873,-9.385683,19.604849,SPDR,b.cells
874,-10.489873,19.27786,SPDR,b.cells
875,-7.529355,18.57371,SPDR,b.cells
876,-10.289394,17.846943,SPDR,b.cells
877,-14.340273,22.88807,SPDR,b.cells
878,-6.3952484,18.487846,SPDR,b.cells
879,-10.924784,18.109015,SPDR,b.cells
880,-7.577504,18.86892,SPDR,b.cells
881,-6.1670704,19.728909,SPDR,b.cells
882,-8.734621,18.582851,SPDR,b.cells
883,-8.579445,18.406471,SPDR,b.cells
884,-6.362059,17.143381,SPDR,b.cells
885,-11.184709,16.912378,SPDR,b.cells
886,-14.864118,22.963028,SPDR,b.cells
887,-8.916054,16.934792,SPDR,b.cells
888,-10.299157,18.765896,SPDR,b.cells
889,-5.6710076,16.167303,SPDR,b.cells
890,-10.700787,20.45483,SPDR,b.cells
891,-6.1786475,22.835869,SPDR,b.cells
892,-7.0910244,18.752344,SPDR,b.cells
893,-4.3195815,16.727715,SPDR,b.cells
894,-10.126059,17.313467,SPDR,b.cells
895,-9.622609,22.905993,SPDR,b.cells
896,-15.586796,19.019512,SPDR,b.cells
897,-7.1094065,19.563055,SPDR,b.cells
898,-7.7190733,20.281597,SPDR,b.cells
899,-9.81298,24.064888,SPDR,b.cells
900,-8.1820345,15.7673235,SPDR,b.cells
901,-7.0147266,18.747784,SPDR,b.cells
902,-9.015713,19.457512,SPDR,b.cells
903,-10.045097,17.405886,SPDR,b.cells
904,-7.266509,20.563581,SPDR,b.cells
905,-8.805045,23.777695,SPDR,b.cells
906,-9.266174,16.514202,SPDR,b.cells
907,-5.199317,17.814323,SPDR,b.cells
908,-9.194748,17.471132,SPDR,b.cells
909,-6.3146114,21.86041,SPDR,b.cells
910,-12.070154,18.204437,SPDR,b.cells
911,-9.682633,17.651852,SPDR,b.cells
912,-5.977969,18.195955,SPDR,b.cells
913,-7.265684,19.671463,SPDR,b.cells
914,-11.034551,20.517315,SPDR,b.cells
915,-7.778083,17.353508,SPDR,b.cells
916,-7.827061,24.775753,SPDR,b.cells
917,-9.881858,17.758354,SPDR,b.cells
918,-10.5959015,17.860237,SPDR,b.cells
919,-6.0260515,21.226837,SPDR,b.cells
920,-7.282366,20.40562,SPDR,b.cells
921,-5.0336733,17.808674,SPDR,b.cells
922,-15.350449,16.25733,SPDR,b.cells
923,-14.073671,17.348068,SPDR,b.cells
924,-7.8892097,16.649675,SPDR,b.cells
925,-5.8617134,16.771841,SPDR,b.cells
926,-6.8079906,17.52193,SPDR,b.cells
927,-8.652206,21.293056,SPDR,b.cells
928,-10.55876,16.51829,SPDR,b.cells
929,-7.8557363,20.170155,SPDR,b.cells
930,-5.6229267,17.626,SPDR,b.cells
931,-14.884704,22.544785,SPDR,b.cells
932,-8.835478,21.351812,SPDR,b.cells
933,-8.999171,16.337112,SPDR,b.cells
934,-9.881665,18.764784,SPDR,b.cells
935,-10.588726,19.321041,SPDR,b.cells
936,-13.27998,20.684387,SPDR,b.cells
937,-8.5600605,21.194336,SPDR,b.cells
938,-8.751362,20.074032,SPDR,b.cells
939,-6.595128,13.951303,SPDR,b.cells
940,-7.5537643,21.09406,SPDR,b.cells
941,-7.8681254,18.261967,SPDR,b.cells
942,-15.249084,16.950457,SPDR,b.cells
943,-7.8367496,19.782644,SPDR,b.cells
944,-15.085706,23.055342,SPDR,b.cells
945,-13.209152,16.333384,SPDR,b.cells
946,-13.108181,16.75694,SPDR,b.cells
947,-5.9765816,19.883419,SPDR,b.cells
948,-10.468096,18.497229,SPDR,b.cells
949,-8.945963,19.959192,SPDR,b.cells
950,-9.466012,16.744562,SPDR,b.cells
951,-6.799957,17.147976,SPDR,b.cells
952,-15.243708,16.642962,SPDR,b.cells
953,-6.8461843,18.156664,SPDR,b.cells
954,-10.842325,16.074697,SPDR,b.cells
955,-10.590732,18.65024,SPDR,b.cells
956,-6.769406,20.74845,SPDR,b.cells
957,-4.79907,20.830881,SPDR,b.cells
958,-11.06116,20.202507,SPDR,b.cells
959,-8.88465,17.5326,SPDR,b.cells
960,-7.2197995,15.371538,SPDR,b.cells
961,-8.357581,18.143387,SPDR,b.cells
962,-6.7859793,19.978662,SPDR,b.cells
963,-8.592539,18.301182,SPDR,b.cells
964,-11.817071,17.417406,SPDR,b.cells
965,-6.1968293,17.354559,SPDR,b.cells
966,-8.274396,19.242903,SPDR,b.cells
967,-8.870177,17.1061,SPDR,b.cells
968,-11.59754,17.612587,SPDR,b.cells
969,-6.0405374,20.336596,SPDR,b.cells
970,-10.704695,18.855139,SPDR,b.cells
971,-16.802065,17.841473,SPDR,b.cells
972,-11.4125805,19.327065,SPDR,b.cells
973,-10.800475,19.217964,SPDR,b.cells
974,-8.971219,21.222416,SPDR,b.cells
975,-6.971045,15.590975,SPDR,b.cells
976,-3.827328,17.864477,SPDR,b.cells
977,-8.008471,19.262463,SPDR,b.cells
978,-10.453026,22.618166,SPDR,b.cells
979,-7.982929,20.97154,SPDR,b.cells
980,-8.765205,18.127516,SPDR,b.cells
981,-9.397641,17.238827,SPDR,b.cells
982,-14.894004,22.941168,SPDR,b.cells
983,-5.5299463,20.508926,SPDR,b.cells
984,-14.8754835,23.015038,SPDR,b.cells
985,-7.9352922,20.113197,SPDR,b.cells
986,-9.863776,18.317223,SPDR,b.cells
987,-11.285768,23.004623,SPDR,b.cells
988,-8.506887,16.386536,SPDR,b.cells
989,-10.520378,13.709349,SPDR,b.cells
990,-8.482783,19.015017,SPDR,b.cells
991,-9.618844,19.831732,SPDR,b.cells
992,-6.426796,15.185294,SPDR,b.cells
993,-6.645241,20.307503,SPDR,b.cells
994,-14.435802,16.382978,SPDR,b.cells
995,-16.4686,17.588507,SPDR,b.cells
996,-6.776983,21.098537,SPDR,b.cells
997,-11.223115,19.623022,SPDR,b.cells
998,-7.9085717,19.282602,SPDR,b.cells
999,19.075644,-2.8739736,SPDR,naive.cytotoxic
1000,19.308226,-3.9433818,SPDR,naive.cytotoxic
1001,20.793102,2.5891633,SPDR,naive.cytotoxic
1002,18.862495,-2.6665802,SPDR,naive.cytotoxic
1003,16.690767,-5.3508453,SPDR,naive.cytotoxic
1004,18.6457,-3.6910233,SPDR,naive.cytotoxic
1005,19.280315,0.41195172,SPDR,naive.cytotoxic
1006,17.964872,-4.6344595,SPDR,naive.cytotoxic
1007,23.306135,-6.4415946,SPDR,naive.cytotoxic
1008,21.033909,-2.865673,SPDR,naive.cytotoxic
1009,19.377853,0.44873565,SPDR,naive.cytotoxic
1010,22.211512,-0.8889208,SPDR,naive.cytotoxic
1011,12.06321,-4.643087,SPDR,naive.cytotoxic
1012,21.329035,-6.011827,SPDR,naive.cytotoxic
1013,18.828844,-3.6876023,SPDR,naive.cytotoxic
1014,18.602163,-4.687038,SPDR,naive.cytotoxic
1015,19.023016,-1.1795744,SPDR,naive.cytotoxic
1016,22.399263,2.2428238,SPDR,naive.cytotoxic
1017,18.940329,-5.9068193,SPDR,naive.cytotoxic
1018,14.65235,-0.5152451,SPDR,naive.cytotoxic
1019,17.38895,-1.5648001,SPDR,naive.cytotoxic
1020,17.967964,0.22356707,SPDR,naive.cytotoxic
1021,19.235754,-1.6629063,SPDR,naive.cytotoxic
1022,19.944965,4.4651155,SPDR,naive.cytotoxic
1023,18.293846,0.32738277,SPDR,naive.cytotoxic
1024,18.505564,-3.3182228,SPDR,naive.cytotoxic
1025,18.164965,-2.8769367,SPDR,naive.cytotoxic
1026,22.68073,1.7756374,SPDR,naive.cytotoxic
1027,16.138811,-1.3117561,SPDR,naive.cytotoxic
1028,14.987567,-5.324409,SPDR,naive.cytotoxic
1029,22.583164,-0.2710583,SPDR,naive.cytotoxic
1030,20.584272,-1.1486158,SPDR,naive.cytotoxic
1031,19.50802,-0.58209145,SPDR,naive.cytotoxic
1032,18.149073,-0.31175104,SPDR,naive.cytotoxic
1033,15.980563,-2.2830675,SPDR,naive.cytotoxic
1034,17.302076,-1.734123,SPDR,naive.cytotoxic
1035,16.164167,-0.26675645,SPDR,naive.cytotoxic
1036,19.470446,-2.6014566,SPDR,naive.cytotoxic
1037,18.189623,1.5169841,SPDR,naive.cytotoxic
1038,16.67963,-3.4826581,SPDR,naive.cytotoxic
1039,17.487019,-4.1335163,SPDR,naive.cytotoxic
1040,18.214851,-2.8084447,SPDR,naive.cytotoxic
1041,16.564295,2.2259645,SPDR,naive.cytotoxic
1042,20.435156,-6.617526,SPDR,naive.cytotoxic
1043,18.162409,0.9756142,SPDR,naive.cytotoxic
1044,11.003681,-3.1203609,SPDR,naive.cytotoxic
1045,20.776669,-4.3451066,SPDR,naive.cytotoxic
1046,16.964037,-2.358592,SPDR,naive.cytotoxic
1047,21.27564,-0.46404532,SPDR,naive.cytotoxic
1048,18.989092,-4.29041,SPDR,naive.cytotoxic
1049,17.633375,-0.024989992,SPDR,naive.cytotoxic
1050,14.8482065,-2.110692,SPDR,naive.cytotoxic
1051,13.2479105,-2.5072231,SPDR,naive.cytotoxic
1052,18.71681,-0.69904286,SPDR,naive.cytotoxic
1053,18.536764,-1.8532075,SPDR,naive.cytotoxic
1054,17.144312,-3.8907878,SPDR,naive.cytotoxic
1055,21.06966,0.1252821,SPDR,naive.cytotoxic
1056,19.518536,-3.1613026,SPDR,naive.cytotoxic
1057,17.101446,-4.0131183,SPDR,naive.cytotoxic
1058,20.906689,-5.732859,SPDR,naive.cytotoxic
1059,18.172993,-3.7963943,SPDR,naive.cytotoxic
1060,12.158538,-1.5507641,SPDR,naive.cytotoxic
1061,22.684702,-0.10144024,SPDR,naive.cytotoxic
1062,17.438343,2.756131,SPDR,naive.cytotoxic
1063,22.13282,-1.7005538,SPDR,naive.cytotoxic
1064,19.815823,2.711671,SPDR,naive.cytotoxic
1065,15.126301,-2.0611687,SPDR,naive.cytotoxic
1066,16.212128,-5.2540364,SPDR,naive.cytotoxic
1067,19.919127,-0.73910713,SPDR,naive.cytotoxic
1068,24.076746,-2.1938794,SPDR,naive.cytotoxic
1069,18.933842,-1.0870974,SPDR,naive.cytotoxic
1070,19.313425,-2.058516,SPDR,naive.cytotoxic
1071,18.219606,-2.201507,SPDR,naive.cytotoxic
1072,17.239998,-0.743696,SPDR,naive.cytotoxic
1073,17.30051,2.3016105,SPDR,naive.cytotoxic
1074,18.337973,-5.043137,SPDR,naive.cytotoxic
1075,20.058544,-3.8674548,SPDR,naive.cytotoxic
1076,17.171986,-1.4252474,SPDR,naive.cytotoxic
1077,23.529356,-5.458979,SPDR,naive.cytotoxic
1078,19.104952,-5.7802963,SPDR,naive.cytotoxic
1079,18.816462,-3.812615,SPDR,naive.cytotoxic
1080,19.910881,-5.39561,SPDR,naive.cytotoxic
1081,21.089426,-5.6000524,SPDR,naive.cytotoxic
1082,20.081179,-4.054019,SPDR,naive.cytotoxic
1083,17.772831,0.11497231,SPDR,naive.cytotoxic
1084,18.385162,-2.01624,SPDR,naive.cytotoxic
1085,17.868351,-0.048885524,SPDR,naive.cytotoxic
1086,12.295935,-13.081696,SPDR,naive.cytotoxic
1087,15.645973,-1.6196768,SPDR,naive.cytotoxic
1088,19.706793,-4.1810308,SPDR,naive.cytotoxic
1089,16.958954,-1.6416532,SPDR,naive.cytotoxic
1090,18.651014,-0.6414896,SPDR,naive.cytotoxic
1091,14.047663,-2.0879095,SPDR,naive.cytotoxic
1092,20.339397,-1.5601996,SPDR,naive.cytotoxic
1093,17.877872,-0.75144345,SPDR,naive.cytotoxic
1094,17.25709,1.3172785,SPDR,naive.cytotoxic
1095,17.692802,-2.268996,SPDR,naive.cytotoxic
1096,18.193195,-3.776789,SPDR,naive.cytotoxic
1097,23.158344,-3.3677464,SPDR,naive.cytotoxic
1098,20.656136,-4.326748,SPDR,naive.cytotoxic
1099,17.673765,-1.6272821,SPDR,naive.cytotoxic
1100,17.870113,-5.486487,SPDR,naive.cytotoxic
1101,14.107415,-2.5962527,SPDR,naive.cytotoxic
1102,18.362324,-3.6019778,SPDR,naive.cytotoxic
1103,15.765637,-2.4482045,SPDR,naive.cytotoxic
1104,15.588109,-3.2408183,SPDR,naive.cytotoxic
1105,11.190924,-12.411399,SPDR,naive.cytotoxic
1106,18.687202,-0.5221904,SPDR,naive.cytotoxic
1107,19.80784,-2.4099348,SPDR,naive.cytotoxic
1108,17.348043,-6.262377,SPDR,naive.cytotoxic
1109,20.720366,-1.2894497,SPDR,naive.cytotoxic
1110,16.489305,-2.4291534,SPDR,naive.cytotoxic
1111,19.270912,0.6349776,SPDR,naive.cytotoxic
1112,16.820045,-3.6377914,SPDR,naive.cytotoxic
1113,17.523205,-0.019771857,SPDR,naive.cytotoxic
1114,16.66763,-5.4933515,SPDR,naive.cytotoxic
1115,20.170084,-2.8289616,SPDR,naive.cytotoxic
1116,17.29328,-3.626415,SPDR,naive.cytotoxic
1117,16.551691,-4.86276,SPDR,naive.cytotoxic
1118,14.44201,-3.0849931,SPDR,naive.cytotoxic
1119,14.163497,-2.1164677,SPDR,naive.cytotoxic
1120,16.82004,-2.9267578,SPDR,naive.cytotoxic
1121,20.231632,-4.4877267,SPDR,naive.cytotoxic
1122,18.007046,1.0818788,SPDR,naive.cytotoxic
1123,13.81261,-3.5647717,SPDR,naive.cytotoxic
1124,21.001223,-1.1746508,SPDR,naive.cytotoxic
1125,18.449387,-0.10505726,SPDR,naive.cytotoxic
1126,18.475775,-3.86655,SPDR,naive.cytotoxic
1127,22.194986,-1.3280646,SPDR,naive.cytotoxic
1128,21.610132,-1.3946946,SPDR,naive.cytotoxic
1129,13.504813,-1.9770812,SPDR,naive.cytotoxic
1130,16.844975,-1.9848933,SPDR,naive.cytotoxic
1131,17.029024,-0.9175087,SPDR,naive.cytotoxic
1132,20.124676,-4.422738,SPDR,naive.cytotoxic
1133,20.46148,1.5866181,SPDR,naive.cytotoxic
1134,17.483753,-3.2531407,SPDR,naive.cytotoxic
1135,19.53727,0.71281993,SPDR,naive.cytotoxic
1136,20.421143,2.8388972,SPDR,naive.cytotoxic
1137,25.23196,-6.901153,SPDR,naive.cytotoxic
1138,24.715134,-2.457918,SPDR,naive.cytotoxic
1139,17.092407,-3.3978856,SPDR,naive.cytotoxic
1140,23.28382,-6.2828426,SPDR,naive.cytotoxic
1141,17.259977,-3.125133,SPDR,naive.cytotoxic
1142,21.683285,1.9498246,SPDR,naive.cytotoxic
1143,17.453272,-3.2586675,SPDR,naive.cytotoxic
1144,20.58664,-1.2663759,SPDR,naive.cytotoxic
1145,17.218857,-0.22377191,SPDR,naive.cytotoxic
1146,19.278522,-3.5609865,SPDR,naive.cytotoxic
1147,17.128382,-5.44948,SPDR,naive.cytotoxic
1148,19.293571,0.088443704,SPDR,naive.cytotoxic
1149,14.507066,-5.508847,SPDR,naive.cytotoxic
1150,12.983709,-2.997229,SPDR,naive.cytotoxic
1151,19.102108,2.11931,SPDR,naive.cytotoxic
1152,18.713453,-4.5872188,SPDR,naive.cytotoxic
1153,20.569958,-3.5352592,SPDR,naive.cytotoxic
1154,18.878141,1.0470341,SPDR,naive.cytotoxic
1155,17.101042,-1.0108542,SPDR,naive.cytotoxic
1156,21.055008,-4.1960406,SPDR,naive.cytotoxic
1157,18.45153,-3.9534779,SPDR,naive.cytotoxic
1158,14.682147,-3.9341538,SPDR,naive.cytotoxic
